datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt
2022.10.06,08:45,09:00,Arnulf,48,1,49
2022.10.06,09:00,09:15,Arnulf,36,1,37
2022.10.06,09:15,09:30,Arnulf,38,1,39
2022.10.06,09:30,09:45,Arnulf,26,0,26
2022.10.06,09:45,10:00,Arnulf,12,1,13
2022.10.06,10:00,10:15,Arnulf,0,0,0
2022.10.06,10:15,10:30,Arnulf,8,2,10
2022.10.06,10:30,10:45,Arnulf,25,1,26
2022.10.06,10:45,11:00,Arnulf,9,0,9
2022.10.06,11:00,11:15,Arnulf,20,0,20
2022.10.06,11:15,11:30,Arnulf,16,1,17
2022.10.06,11:30,11:45,Arnulf,18,2,20
2022.10.06,11:45,12:00,Arnulf,11,0,11
2022.10.06,12:00,12:15,Arnulf,23,0,23
2022.10.06,12:15,12:30,Arnulf,21,1,22
2022.10.06,12:30,12:45,Arnulf,16,0,16
2022.10.06,12:45,13:00,Arnulf,30,0,30
2022.10.06,13:00,13:15,Arnulf,25,4,29
2022.10.06,13:15,13:30,Arnulf,22,2,24
2022.10.06,13:30,13:45,Arnulf,25,1,26
2022.10.06,13:45,14:00,Arnulf,15,5,20
2022.10.06,14:00,14:15,Arnulf,22,0,22
2022.10.06,14:15,14:30,Arnulf,11,0,11
2022.10.06,14:30,14:45,Arnulf,13,4,17
2022.10.06,14:45,15:00,Arnulf,22,0,22
2022.10.06,15:00,15:15,Arnulf,24,1,25
2022.10.06,15:15,15:30,Arnulf,20,2,22
2022.10.06,15:30,15:45,Arnulf,30,1,31
2022.10.06,15:45,16:00,Arnulf,22,4,26
2022.10.06,16:00,16:15,Arnulf,37,0,37
2022.10.06,16:15,16:30,Arnulf,18,0,18
2022.10.06,16:30,16:45,Arnulf,23,3,26
2022.10.06,16:45,17:00,Arnulf,30,2,32
2022.10.06,17:00,17:15,Arnulf,43,2,45
2022.10.06,17:15,17:30,Arnulf,34,6,40
2022.10.06,17:30,17:45,Arnulf,46,4,50
2022.10.06,17:45,18:00,Arnulf,35,3,38
2022.10.06,18:00,18:15,Arnulf,38,2,40
2022.10.06,18:15,18:30,Arnulf,47,3,50
2022.10.06,18:30,18:45,Arnulf,46,3,49
2022.10.06,18:45,19:00,Arnulf,37,2,39
2022.10.06,19:00,19:15,Arnulf,23,0,23
2022.10.06,19:15,19:30,Arnulf,30,2,32
2022.10.06,19:30,19:45,Arnulf,27,0,27
2022.10.06,19:45,20:00,Arnulf,16,1,17
2022.10.06,20:00,20:15,Arnulf,19,5,24
2022.10.06,20:15,20:30,Arnulf,13,0,13
2022.10.06,20:30,20:45,Arnulf,12,0,12
2022.10.06,20:45,21:00,Arnulf,11,0,11
2022.10.06,21:00,21:15,Arnulf,13,0,13
2022.10.06,21:15,21:30,Arnulf,11,1,12
2022.10.06,21:30,21:45,Arnulf,10,0,10
2022.10.06,21:45,22:00,Arnulf,8,0,8
2022.10.06,22:00,22:15,Arnulf,10,1,11
2022.10.06,22:15,22:30,Arnulf,5,1,6
2022.10.06,22:30,22:45,Arnulf,15,0,15
2022.10.06,22:45,23:00,Arnulf,9,2,11
2022.10.06,23:00,23:15,Arnulf,5,0,5
2022.10.06,23:15,23:30,Arnulf,6,0,6
2022.10.06,23:30,23:45,Arnulf,7,0,7
2022.10.06,23:45,00:00,Arnulf,2,0,2
2022.10.07,00:00,00:15,Arnulf,4,0,4
2022.10.07,00:15,00:30,Arnulf,0,0,0
2022.10.07,00:30,00:45,Arnulf,1,0,1
2022.10.07,00:45,01:00,Arnulf,1,0,1
2022.10.07,01:00,01:15,Arnulf,2,0,2
2022.10.07,01:15,01:30,Arnulf,7,0,7
2022.10.07,01:30,01:45,Arnulf,0,1,1
2022.10.07,01:45,02:00,Arnulf,0,1,1
2022.10.07,02:00,02:15,Arnulf,0,0,0
2022.10.07,02:15,02:30,Arnulf,0,0,0
2022.10.07,02:30,02:45,Arnulf,2,0,2
2022.10.07,02:45,03:00,Arnulf,3,0,3
2022.10.07,03:00,03:15,Arnulf,3,0,3
2022.10.07,03:15,03:30,Arnulf,0,0,0
2022.10.07,03:30,03:45,Arnulf,0,0,0
2022.10.07,03:45,04:00,Arnulf,0,0,0
2022.10.07,04:00,04:15,Arnulf,1,0,1
2022.10.07,04:15,04:30,Arnulf,0,2,2
2022.10.07,04:30,04:45,Arnulf,0,0,0
2022.10.07,04:45,05:00,Arnulf,0,0,0
2022.10.07,05:00,05:15,Arnulf,2,1,3
2022.10.07,05:15,05:30,Arnulf,1,0,1
2022.10.07,05:30,05:45,Arnulf,3,0,3
2022.10.07,05:45,06:00,Arnulf,2,0,2
2022.10.07,06:00,06:15,Arnulf,10,2,12
2022.10.07,06:15,06:30,Arnulf,6,0,6
2022.10.07,06:30,06:45,Arnulf,7,1,8
2022.10.07,06:45,07:00,Arnulf,10,1,11
2022.10.07,07:00,07:15,Arnulf,15,0,15
2022.10.07,07:15,07:30,Arnulf,26,0,26
2022.10.07,07:30,07:45,Arnulf,29,3,32
2022.10.07,07:45,08:00,Arnulf,36,1,37
2022.10.07,08:00,08:15,Arnulf,43,0,43
2022.10.07,08:15,08:30,Arnulf,32,1,33
2022.10.07,08:30,08:45,Arnulf,36,2,38
2022.10.07,08:45,09:00,Arnulf,43,0,43
2022.10.07,09:00,09:15,Arnulf,41,1,42
2022.10.07,09:15,09:30,Arnulf,30,1,31
2022.10.07,09:30,09:45,Arnulf,27,1,28
2022.10.07,09:45,10:00,Arnulf,17,1,18
2022.10.07,10:00,10:15,Arnulf,13,1,14
2022.10.07,10:15,10:30,Arnulf,14,1,15
2022.10.07,10:30,10:45,Arnulf,25,0,25
2022.10.07,10:45,11:00,Arnulf,21,0,21
2022.10.07,11:00,11:15,Arnulf,12,1,13
2022.10.07,11:15,11:30,Arnulf,19,1,20
2022.10.07,11:30,11:45,Arnulf,8,0,8
2022.10.07,11:45,12:00,Arnulf,19,1,20
2022.10.07,12:00,12:15,Arnulf,13,0,13
2022.10.07,12:15,12:30,Arnulf,23,1,24
2022.10.07,12:30,12:45,Arnulf,19,0,19
2022.10.07,12:45,13:00,Arnulf,13,0,13
2022.10.07,13:00,13:15,Arnulf,19,0,19
2022.10.07,13:15,13:30,Arnulf,31,2,33
2022.10.07,13:30,13:45,Arnulf,28,2,30
2022.10.07,13:45,14:00,Arnulf,25,2,27
2022.10.07,14:00,14:15,Arnulf,25,1,26
2022.10.07,14:15,14:30,Arnulf,16,1,17
2022.10.07,14:30,14:45,Arnulf,28,0,28
2022.10.07,14:45,15:00,Arnulf,26,0,26
2022.10.07,15:00,15:15,Arnulf,24,3,27
2022.10.07,15:15,15:30,Arnulf,32,0,32
2022.10.07,15:30,15:45,Arnulf,18,1,19
2022.10.07,15:45,16:00,Arnulf,33,3,36
2022.10.07,16:00,16:15,Arnulf,28,0,28
2022.10.07,16:15,16:30,Arnulf,16,1,17
2022.10.07,16:30,16:45,Arnulf,25,2,27
2022.10.07,16:45,17:00,Arnulf,41,1,42
2022.10.07,17:00,17:15,Arnulf,25,1,26
2022.10.07,17:15,17:30,Arnulf,29,2,31
2022.10.07,17:30,17:45,Arnulf,29,3,32
2022.10.07,17:45,18:00,Arnulf,30,2,32
2022.10.07,18:00,18:15,Arnulf,26,0,26
2022.10.07,18:15,18:30,Arnulf,36,0,36
2022.10.07,18:30,18:45,Arnulf,27,0,27
2022.10.07,18:45,19:00,Arnulf,24,1,25
2022.10.07,19:00,19:15,Arnulf,20,0,20
2022.10.07,19:15,19:30,Arnulf,34,1,35
2022.10.07,19:30,19:45,Arnulf,24,2,26
2022.10.07,19:45,20:00,Arnulf,20,1,21
2022.10.07,20:00,20:15,Arnulf,10,0,10
2022.10.07,20:15,20:30,Arnulf,7,1,8
2022.10.07,20:30,20:45,Arnulf,10,1,11
2022.10.07,20:45,21:00,Arnulf,11,1,12
2022.10.07,21:00,21:15,Arnulf,4,0,4
2022.10.07,21:15,21:30,Arnulf,5,1,6
2022.10.07,21:30,21:45,Arnulf,5,1,6
2022.10.07,21:45,22:00,Arnulf,5,0,5
2022.10.07,22:00,22:15,Arnulf,4,0,4
2022.10.07,22:15,22:30,Arnulf,4,2,6
2022.10.07,22:30,22:45,Arnulf,4,2,6
2022.10.07,22:45,23:00,Arnulf,3,1,4
2022.10.07,23:00,23:15,Arnulf,3,0,3
2022.10.07,23:15,23:30,Arnulf,3,0,3
2022.10.07,23:30,23:45,Arnulf,2,1,3
2022.10.07,23:45,00:00,Arnulf,5,4,9
2022.10.08,00:00,00:15,Arnulf,2,0,2
2022.10.08,00:15,00:30,Arnulf,0,3,3
2022.10.08,00:30,00:45,Arnulf,2,0,2
2022.10.08,00:45,01:00,Arnulf,1,0,1
2022.10.08,01:00,01:15,Arnulf,4,0,4
2022.10.08,01:15,01:30,Arnulf,2,0,2
2022.10.08,01:30,01:45,Arnulf,3,0,3
2022.10.08,01:45,02:00,Arnulf,1,2,3
2022.10.08,02:00,02:15,Arnulf,1,0,1
2022.10.08,02:15,02:30,Arnulf,0,0,0
2022.10.08,02:30,02:45,Arnulf,1,0,1
2022.10.08,02:45,03:00,Arnulf,2,0,2
2022.10.08,03:00,03:15,Arnulf,2,0,2
2022.10.08,03:15,03:30,Arnulf,0,0,0
2022.10.08,03:30,03:45,Arnulf,0,2,2
2022.10.08,03:45,04:00,Arnulf,5,1,6
2022.10.08,04:00,04:15,Arnulf,1,0,1
2022.10.08,04:15,04:30,Arnulf,1,0,1
2022.10.08,04:30,04:45,Arnulf,0,0,0
2022.10.08,04:45,05:00,Arnulf,3,0,3
2022.10.08,05:00,05:15,Arnulf,0,0,0
2022.10.08,05:15,05:30,Arnulf,2,0,2
2022.10.08,05:30,05:45,Arnulf,2,0,2
2022.10.08,05:45,06:00,Arnulf,0,0,0
2022.10.08,06:00,06:15,Arnulf,4,0,4
2022.10.08,06:15,06:30,Arnulf,3,0,3
2022.10.08,06:30,06:45,Arnulf,2,0,2
2022.10.08,06:45,07:00,Arnulf,4,1,5
2022.10.08,07:00,07:15,Arnulf,0,0,0
2022.10.08,07:15,07:30,Arnulf,4,0,4
2022.10.08,07:30,07:45,Arnulf,2,1,3
2022.10.08,07:45,08:00,Arnulf,4,0,4
2022.10.08,08:00,08:15,Arnulf,7,0,7
2022.10.08,08:15,08:30,Arnulf,3,0,3
2022.10.08,08:30,08:45,Arnulf,4,1,5
2022.10.08,08:45,09:00,Arnulf,9,0,9
2022.10.08,09:00,09:15,Arnulf,3,0,3
2022.10.08,09:15,09:30,Arnulf,12,1,13
2022.10.08,09:30,09:45,Arnulf,12,0,12
2022.10.08,09:45,10:00,Arnulf,25,0,25
2022.10.08,10:00,10:15,Arnulf,9,2,11
2022.10.08,10:15,10:30,Arnulf,12,0,12
2022.10.08,10:30,10:45,Arnulf,18,1,19
2022.10.08,10:45,11:00,Arnulf,27,2,29
2022.10.08,11:00,11:15,Arnulf,12,0,12
2022.10.08,11:15,11:30,Arnulf,14,1,15
2022.10.08,11:30,11:45,Arnulf,20,0,20
2022.10.08,11:45,12:00,Arnulf,20,0,20
2022.10.08,12:00,12:15,Arnulf,18,0,18
2022.10.08,12:15,12:30,Arnulf,10,0,10
2022.10.08,12:30,12:45,Arnulf,24,0,24
2022.10.08,12:45,13:00,Arnulf,17,0,17
2022.10.08,13:00,13:15,Arnulf,20,0,20
2022.10.08,13:15,13:30,Arnulf,13,0,13
2022.10.08,13:30,13:45,Arnulf,20,3,23
2022.10.08,13:45,14:00,Arnulf,19,3,22
2022.10.08,14:00,14:15,Arnulf,16,0,16
2022.10.08,14:15,14:30,Arnulf,16,1,17
2022.10.08,14:30,14:45,Arnulf,23,1,24
2022.10.08,14:45,15:00,Arnulf,21,0,21
2022.10.08,15:00,15:15,Arnulf,12,1,13
2022.10.08,15:15,15:30,Arnulf,12,0,12
2022.10.08,15:30,15:45,Arnulf,6,2,8
2022.10.08,15:45,16:00,Arnulf,9,0,9
2022.10.08,16:00,16:15,Arnulf,12,1,13
2022.10.08,16:15,16:30,Arnulf,12,0,12
2022.10.08,16:30,16:45,Arnulf,7,0,7
2022.10.08,16:45,17:00,Arnulf,11,1,12
2022.10.08,17:00,17:15,Arnulf,2,0,2
2022.10.08,17:15,17:30,Arnulf,6,3,9
2022.10.08,17:30,17:45,Arnulf,6,0,6
2022.10.08,17:45,18:00,Arnulf,5,0,5
2022.10.08,18:00,18:15,Arnulf,7,1,8
2022.10.08,18:15,18:30,Arnulf,5,3,8
2022.10.08,18:30,18:45,Arnulf,8,0,8
2022.10.08,18:45,19:00,Arnulf,6,0,6
2022.10.08,19:00,19:15,Arnulf,4,2,6
2022.10.08,19:15,19:30,Arnulf,8,0,8
2022.10.08,19:30,19:45,Arnulf,5,1,6
2022.10.08,19:45,20:00,Arnulf,6,0,6
2022.10.08,20:00,20:15,Arnulf,3,2,5
2022.10.08,20:15,20:30,Arnulf,3,0,3
2022.10.08,20:30,20:45,Arnulf,5,0,5
2022.10.08,20:45,21:00,Arnulf,5,1,6
2022.10.08,21:00,21:15,Arnulf,2,0,2
2022.10.08,21:15,21:30,Arnulf,6,0,6
2022.10.08,21:30,21:45,Arnulf,3,0,3
2022.10.08,21:45,22:00,Arnulf,2,0,2
2022.10.08,22:00,22:15,Arnulf,6,0,6
2022.10.08,22:15,22:30,Arnulf,2,2,4
2022.10.08,22:30,22:45,Arnulf,3,0,3
2022.10.08,22:45,23:00,Arnulf,1,1,2
2022.10.08,23:00,23:15,Arnulf,2,0,2
2022.10.08,23:15,23:30,Arnulf,2,0,2
2022.10.08,23:30,23:45,Arnulf,3,0,3
2022.10.08,23:45,00:00,Arnulf,5,1,6
2022.10.09,00:00,00:15,Arnulf,0,1,1
2022.10.09,00:15,00:30,Arnulf,1,0,1
2022.10.09,00:30,00:45,Arnulf,0,0,0
2022.10.09,00:45,01:00,Arnulf,1,0,1
2022.10.09,01:00,01:15,Arnulf,3,0,3
2022.10.09,01:15,01:30,Arnulf,0,0,0
2022.10.09,01:30,01:45,Arnulf,1,0,1
2022.10.09,01:45,02:00,Arnulf,2,0,2
2022.10.09,02:00,02:15,Arnulf,4,1,5
2022.10.09,02:15,02:30,Arnulf,1,0,1
2022.10.09,02:30,02:45,Arnulf,0,0,0
2022.10.09,02:45,03:00,Arnulf,1,0,1
2022.10.09,03:00,03:15,Arnulf,0,0,0
2022.10.09,03:15,03:30,Arnulf,0,0,0
2022.10.09,03:30,03:45,Arnulf,0,0,0
2022.10.09,03:45,04:00,Arnulf,2,0,2
2022.10.09,04:00,04:15,Arnulf,1,0,1
2022.10.09,04:15,04:30,Arnulf,3,0,3
2022.10.09,04:30,04:45,Arnulf,4,1,5
2022.10.09,04:45,05:00,Arnulf,0,0,0
2022.10.09,05:00,05:15,Arnulf,2,0,2
2022.10.09,05:15,05:30,Arnulf,2,0,2
2022.10.09,05:30,05:45,Arnulf,3,0,3
2022.10.09,05:45,06:00,Arnulf,0,0,0
2022.10.09,06:00,06:15,Arnulf,1,0,1
2022.10.09,06:15,06:30,Arnulf,2,0,2
2022.10.09,06:30,06:45,Arnulf,2,0,2
2022.10.09,06:45,07:00,Arnulf,0,0,0
2022.10.09,07:00,07:15,Arnulf,3,0,3
2022.10.09,07:15,07:30,Arnulf,2,0,2
2022.10.09,07:30,07:45,Arnulf,7,0,7
2022.10.09,07:45,08:00,Arnulf,2,0,2
2022.10.09,08:00,08:15,Arnulf,4,0,4
2022.10.09,08:15,08:30,Arnulf,8,0,8
2022.10.09,08:30,08:45,Arnulf,4,3,7
2022.10.09,08:45,09:00,Arnulf,7,0,7
2022.10.09,09:00,09:15,Arnulf,4,0,4
2022.10.09,09:15,09:30,Arnulf,8,0,8
2022.10.09,09:30,09:45,Arnulf,10,1,11
2022.10.09,09:45,10:00,Arnulf,12,2,14
2022.10.09,10:00,10:15,Arnulf,10,2,12
2022.10.09,10:15,10:30,Arnulf,6,2,8
2022.10.09,10:30,10:45,Arnulf,13,0,13
2022.10.09,10:45,11:00,Arnulf,9,1,10
2022.10.09,11:00,11:15,Arnulf,7,0,7
2022.10.09,11:15,11:30,Arnulf,16,0,16
2022.10.09,11:30,11:45,Arnulf,20,2,22
2022.10.09,11:45,12:00,Arnulf,11,3,14
2022.10.09,12:00,12:15,Arnulf,13,0,13
2022.10.09,12:15,12:30,Arnulf,8,0,8
2022.10.09,12:30,12:45,Arnulf,8,2,10
2022.10.09,12:45,13:00,Arnulf,22,0,22
2022.10.09,13:00,13:15,Arnulf,10,0,10
2022.10.09,13:15,13:30,Arnulf,25,2,27
2022.10.09,13:30,13:45,Arnulf,22,0,22
2022.10.09,13:45,14:00,Arnulf,13,1,14
2022.10.09,14:00,14:15,Arnulf,22,1,23
2022.10.09,14:15,14:30,Arnulf,22,2,24
2022.10.09,14:30,14:45,Arnulf,19,0,19
2022.10.09,14:45,15:00,Arnulf,20,5,25
2022.10.09,15:00,15:15,Arnulf,27,1,28
2022.10.09,15:15,15:30,Arnulf,16,1,17
2022.10.09,15:30,15:45,Arnulf,14,2,16
2022.10.09,15:45,16:00,Arnulf,9,1,10
2022.10.09,16:00,16:15,Arnulf,10,0,10
2022.10.09,16:15,16:30,Arnulf,10,0,10
2022.10.09,16:30,16:45,Arnulf,26,0,26
2022.10.09,16:45,17:00,Arnulf,18,1,19
2022.10.09,17:00,17:15,Arnulf,13,0,13
2022.10.09,17:15,17:30,Arnulf,29,0,29
2022.10.09,17:30,17:45,Arnulf,8,0,8
2022.10.09,17:45,18:00,Arnulf,10,0,10
2022.10.09,18:00,18:15,Arnulf,12,1,13
2022.10.09,18:15,18:30,Arnulf,16,0,16
2022.10.09,18:30,18:45,Arnulf,8,3,11
2022.10.09,18:45,19:00,Arnulf,17,0,17
2022.10.09,19:00,19:15,Arnulf,7,1,8
2022.10.09,19:15,19:30,Arnulf,8,1,9
2022.10.09,19:30,19:45,Arnulf,13,0,13
2022.10.09,19:45,20:00,Arnulf,7,0,7
2022.10.09,20:00,20:15,Arnulf,8,1,9
2022.10.09,20:15,20:30,Arnulf,10,0,10
2022.10.09,20:30,20:45,Arnulf,5,0,5
2022.10.09,20:45,21:00,Arnulf,7,0,7
2022.10.09,21:00,21:15,Arnulf,6,0,6
2022.10.09,21:15,21:30,Arnulf,9,1,10
2022.10.09,21:30,21:45,Arnulf,7,1,8
2022.10.09,21:45,22:00,Arnulf,6,0,6
2022.10.09,22:00,22:15,Arnulf,13,0,13
2022.10.09,22:15,22:30,Arnulf,9,0,9
2022.10.09,22:30,22:45,Arnulf,1,0,1
2022.10.09,22:45,23:00,Arnulf,3,1,4
2022.10.09,23:00,23:15,Arnulf,4,0,4
2022.10.09,23:15,23:30,Arnulf,3,0,3
2022.10.09,23:30,23:45,Arnulf,7,0,7
2022.10.09,23:45,00:00,Arnulf,1,0,1
2022.10.10,00:00,00:15,Arnulf,1,1,2
2022.10.10,00:15,00:30,Arnulf,0,0,0
2022.10.10,00:30,00:45,Arnulf,1,0,1
2022.10.10,00:45,01:00,Arnulf,1,0,1
2022.10.10,01:00,01:15,Arnulf,0,0,0
2022.10.10,01:15,01:30,Arnulf,0,0,0
2022.10.10,01:30,01:45,Arnulf,0,0,0
2022.10.10,01:45,02:00,Arnulf,1,0,1
2022.10.10,02:00,02:15,Arnulf,1,0,1
2022.10.10,02:15,02:30,Arnulf,2,0,2
2022.10.10,02:30,02:45,Arnulf,0,0,0
2022.10.10,02:45,03:00,Arnulf,0,0,0
2022.10.10,03:00,03:15,Arnulf,1,0,1
2022.10.10,03:15,03:30,Arnulf,0,0,0
2022.10.10,03:30,03:45,Arnulf,0,0,0
2022.10.10,03:45,04:00,Arnulf,0,0,0
2022.10.10,04:00,04:15,Arnulf,0,0,0
2022.10.10,04:15,04:30,Arnulf,1,0,1
2022.10.10,04:30,04:45,Arnulf,0,0,0
2022.10.10,04:45,05:00,Arnulf,0,0,0
2022.10.10,05:00,05:15,Arnulf,0,0,0
2022.10.10,05:15,05:30,Arnulf,1,0,1
2022.10.10,05:30,05:45,Arnulf,1,0,1
2022.10.10,05:45,06:00,Arnulf,3,2,5
2022.10.10,06:00,06:15,Arnulf,2,1,3
2022.10.10,06:15,06:30,Arnulf,9,1,10
2022.10.10,06:30,06:45,Arnulf,10,0,10
2022.10.10,06:45,07:00,Arnulf,10,2,12
2022.10.10,07:00,07:15,Arnulf,19,1,20
2022.10.10,07:15,07:30,Arnulf,36,2,38
2022.10.10,07:30,07:45,Arnulf,40,5,45
2022.10.10,07:45,08:00,Arnulf,41,2,43
2022.10.10,08:00,08:15,Arnulf,53,1,54
2022.10.10,08:15,08:30,Arnulf,61,0,61
2022.10.10,08:30,08:45,Arnulf,53,1,54
2022.10.10,08:45,09:00,Arnulf,60,0,60
2022.10.10,09:00,09:15,Arnulf,48,1,49
2022.10.10,09:15,09:30,Arnulf,36,0,36
2022.10.10,09:30,09:45,Arnulf,21,1,22
2022.10.10,09:45,10:00,Arnulf,25,1,26
2022.10.10,10:00,10:15,Arnulf,15,2,17
2022.10.10,10:15,10:30,Arnulf,18,0,18
2022.10.10,10:30,10:45,Arnulf,17,0,17
2022.10.10,10:45,11:00,Arnulf,18,0,18
2022.10.10,11:00,11:15,Arnulf,15,0,15
2022.10.10,11:15,11:30,Arnulf,21,1,22
2022.10.10,11:30,11:45,Arnulf,23,0,23
2022.10.10,11:45,12:00,Arnulf,9,2,11
2022.10.10,12:00,12:15,Arnulf,14,1,15
2022.10.10,12:15,12:30,Arnulf,15,1,16
2022.10.10,12:30,12:45,Arnulf,25,1,26
2022.10.10,12:45,13:00,Arnulf,20,1,21
2022.10.10,13:00,13:15,Arnulf,17,1,18
2022.10.10,13:15,13:30,Arnulf,18,3,21
2022.10.10,13:30,13:45,Arnulf,20,0,20
2022.10.10,13:45,14:00,Arnulf,10,0,10
2022.10.10,14:00,14:15,Arnulf,27,0,27
2022.10.10,14:15,14:30,Arnulf,16,2,18
2022.10.10,14:30,14:45,Arnulf,24,3,27
2022.10.10,14:45,15:00,Arnulf,21,2,23
2022.10.10,15:00,15:15,Arnulf,27,3,30
2022.10.10,15:15,15:30,Arnulf,18,2,20
2022.10.10,15:30,15:45,Arnulf,21,0,21
2022.10.10,15:45,16:00,Arnulf,19,0,19
2022.10.10,16:00,16:15,Arnulf,19,2,21
2022.10.10,16:15,16:30,Arnulf,31,1,32
2022.10.10,16:30,16:45,Arnulf,29,2,31
2022.10.10,16:45,17:00,Arnulf,41,1,42
2022.10.10,17:00,17:15,Arnulf,20,1,21
2022.10.10,17:15,17:30,Arnulf,36,2,38
2022.10.10,17:30,17:45,Arnulf,41,3,44
2022.10.10,17:45,18:00,Arnulf,44,1,45
2022.10.10,18:00,18:15,Arnulf,40,2,42
2022.10.10,18:15,18:30,Arnulf,53,2,55
2022.10.10,18:30,18:45,Arnulf,36,1,37
2022.10.10,18:45,19:00,Arnulf,39,0,39
2022.10.10,19:00,19:15,Arnulf,17,1,18
2022.10.10,19:15,19:30,Arnulf,17,1,18
2022.10.10,19:30,19:45,Arnulf,18,1,19
2022.10.10,19:45,20:00,Arnulf,17,0,17
2022.10.10,20:00,20:15,Arnulf,20,3,23
2022.10.10,20:15,20:30,Arnulf,11,3,14
2022.10.10,20:30,20:45,Arnulf,10,0,10
2022.10.10,20:45,21:00,Arnulf,12,0,12
2022.10.10,21:00,21:15,Arnulf,6,1,7
2022.10.10,21:15,21:30,Arnulf,8,0,8
2022.10.10,21:30,21:45,Arnulf,4,1,5
2022.10.10,21:45,22:00,Arnulf,8,0,8
2022.10.10,22:00,22:15,Arnulf,11,2,13
2022.10.10,22:15,22:30,Arnulf,3,0,3
2022.10.10,22:30,22:45,Arnulf,11,0,11
2022.10.10,22:45,23:00,Arnulf,8,0,8
2022.10.10,23:00,23:15,Arnulf,4,0,4
2022.10.10,23:15,23:30,Arnulf,1,1,2
2022.10.10,23:30,23:45,Arnulf,1,0,1
2022.10.10,23:45,00:00,Arnulf,3,0,3
2022.10.11,00:00,00:15,Arnulf,0,2,2
2022.10.11,00:15,00:30,Arnulf,1,0,1
2022.10.11,00:30,00:45,Arnulf,0,0,0
2022.10.11,00:45,01:00,Arnulf,2,0,2
2022.10.11,01:00,01:15,Arnulf,0,0,0
2022.10.11,01:15,01:30,Arnulf,0,0,0
2022.10.11,01:30,01:45,Arnulf,1,1,2
2022.10.11,01:45,02:00,Arnulf,0,0,0
2022.10.11,02:00,02:15,Arnulf,2,0,2
2022.10.11,02:15,02:30,Arnulf,1,0,1
2022.10.11,02:30,02:45,Arnulf,0,0,0
2022.10.11,02:45,03:00,Arnulf,0,0,0
2022.10.11,03:00,03:15,Arnulf,1,0,1
2022.10.11,03:15,03:30,Arnulf,1,0,1
2022.10.11,03:30,03:45,Arnulf,1,0,1
2022.10.11,03:45,04:00,Arnulf,0,0,0
2022.10.11,04:00,04:15,Arnulf,0,0,0
2022.10.11,04:15,04:30,Arnulf,1,0,1
2022.10.11,04:30,04:45,Arnulf,2,0,2
2022.10.11,04:45,05:00,Arnulf,0,2,2
2022.10.11,05:00,05:15,Arnulf,2,1,3
2022.10.11,05:15,05:30,Arnulf,2,0,2
2022.10.11,05:30,05:45,Arnulf,5,0,5
2022.10.11,05:45,06:00,Arnulf,2,0,2
2022.10.11,06:00,06:15,Arnulf,5,1,6
2022.10.11,06:15,06:30,Arnulf,5,0,5
2022.10.11,06:30,06:45,Arnulf,9,1,10
2022.10.11,06:45,07:00,Arnulf,12,0,12
2022.10.11,07:00,07:15,Arnulf,18,0,18
2022.10.11,07:15,07:30,Arnulf,29,0,29
2022.10.11,07:30,07:45,Arnulf,40,0,40
2022.10.11,07:45,08:00,Arnulf,35,0,35
2022.10.11,08:00,08:15,Arnulf,60,0,60
2022.10.11,08:15,08:30,Arnulf,43,1,44
2022.10.11,08:30,08:45,Arnulf,58,0,58
2022.10.11,08:45,09:00,Arnulf,54,2,56
2022.10.11,09:00,09:15,Arnulf,45,0,45
2022.10.11,09:15,09:30,Arnulf,22,1,23
2022.10.11,09:30,09:45,Arnulf,30,0,30
2022.10.11,09:45,10:00,Arnulf,19,1,20
2022.10.11,10:00,10:15,Arnulf,18,0,18
2022.10.11,10:15,10:30,Arnulf,15,1,16
2022.10.11,10:30,10:45,Arnulf,15,2,17
2022.10.11,10:45,11:00,Arnulf,19,1,20
2022.10.11,11:00,11:15,Arnulf,18,0,18
2022.10.11,11:15,11:30,Arnulf,22,0,22
2022.10.11,11:30,11:45,Arnulf,22,1,23
2022.10.11,11:45,12:00,Arnulf,13,0,13
2022.10.11,12:00,12:15,Arnulf,18,1,19
2022.10.11,12:15,12:30,Arnulf,20,0,20
2022.10.11,12:30,12:45,Arnulf,11,0,11
2022.10.11,12:45,13:00,Arnulf,15,0,15
2022.10.11,13:00,13:15,Arnulf,13,1,14
2022.10.11,13:15,13:30,Arnulf,14,1,15
2022.10.11,13:30,13:45,Arnulf,13,1,14
2022.10.11,13:45,14:00,Arnulf,24,0,24
2022.10.11,14:00,14:15,Arnulf,24,1,25
2022.10.11,14:15,14:30,Arnulf,27,2,29
2022.10.11,14:30,14:45,Arnulf,14,2,16
2022.10.11,14:45,15:00,Arnulf,13,0,13
2022.10.11,15:00,15:15,Arnulf,19,2,21
2022.10.11,15:15,15:30,Arnulf,20,0,20
2022.10.11,15:30,15:45,Arnulf,11,0,11
2022.10.11,15:45,16:00,Arnulf,23,1,24
2022.10.11,16:00,16:15,Arnulf,21,1,22
2022.10.11,16:15,16:30,Arnulf,29,1,30
2022.10.11,16:30,16:45,Arnulf,25,1,26
2022.10.11,16:45,17:00,Arnulf,35,1,36
2022.10.11,17:00,17:15,Arnulf,22,0,22
2022.10.11,17:15,17:30,Arnulf,51,3,54
2022.10.11,17:30,17:45,Arnulf,34,3,37
